source_row_id,date,region,product_line,units_shipped,units_returned,gross_sales,discounts,list_price,gross_margin_pct,monthly_subscription_revenue,deferred_delta,shipped_orders,ingested_at
ERP-O-001412,2026-04-28,East,Electronics,178.96,3.87,1592731.75,111491.22,8900.0,0.3358,0.0,17520.05,97,2026-04-29T02:00:00+05:30
ERP-O-001413,2026-04-28,East,Home,170.86,4.92,444223.73,39980.14,2600.0,0.3667,0.0,4886.46,92,2026-04-29T02:00:00+05:30
ERP-O-001414,2026-04-28,West,Apparel,398.36,15.78,577620.39,63538.24,1450.0,0.3355,0.0,6353.82,215,2026-04-29T02:00:00+05:30
ERP-O-001415,2026-04-28,West,Electronics,234.66,5.07,2088496.63,146194.76,8900.0,0.3446,0.0,22973.46,127,2026-04-29T02:00:00+05:30
ERP-O-001416,2026-04-28,West,Home,210.63,6.07,547649.63,49288.47,2600.0,0.348,0.0,6024.15,114,2026-04-29T02:00:00+05:30
ERP-O-001417,2026-04-29,North,Apparel,542.11,21.47,786062.3,86466.85,1450.0,0.3334,0.0,8646.69,293,2026-04-30T02:00:00+05:30
ERP-O-001418,2026-04-29,North,Electronics,331.79,7.17,2952974.98,206708.25,8900.0,0.3201,0.0,32482.72,179,2026-04-30T02:00:00+05:30
ERP-O-001419,2026-04-29,North,Home,266.2,7.67,692129.57,,2600.0,0.3609,0.0,7613.43,144,2026-04-30T02:00:00+05:30
ERP-O-001420,2026-04-29,South,Apparel,430.94,17.07,624867.53,68735.43,1450.0,0.3436,0.0,6873.54,233,2026-04-30T02:00:00+05:30
ERP-O-001421,2026-04-29,South,Electronics,277.59,6.0,2470512.1,172935.85,8900.0,0.3348,0.0,27175.63,150,2026-04-30T02:00:00+05:30
ERP-O-001422,2026-04-29,South,Home,232.26,6.69,603871.83,54348.47,2600.0,0.3231,0.0,6642.59,126,2026-04-30T02:00:00+05:30
ERP-O-001423,2026-04-29,East,Apparel,332.28,13.16,481810.72,52999.18,1450.0,0.3602,0.0,5299.92,180,2026-04-30T02:00:00+05:30
ERP-O-001424,2026-04-29,East,Electronics,185.18,4.0,1648094.47,115366.61,8900.0,0.3387,0.0,18129.04,100,2026-04-30T02:00:00+05:30
ERP-O-001425,2026-04-29,East,Home,178.28,5.13,463524.28,41717.19,2600.0,0.3261,0.0,5098.77,96,2026-04-30T02:00:00+05:30
ERP-O-001426,2026-04-29,West,Apparel,408.22,16.17,591915.97,65110.76,1450.0,0.3537,0.0,6511.08,221,2026-04-30T02:00:00+05:30
ERP-O-001427,2026-04-29,West,Electronics,236.93,5.12,2108709.22,147609.65,8900.0,0.3713,0.0,23195.8,128,2026-04-30T02:00:00+05:30
ERP-O-001428,2026-04-29,West,Home,212.23,6.11,551804.51,49662.41,2600.0,0.3731,0.0,6069.85,115,2026-04-30T02:00:00+05:30
ERP-O-001429,2026-04-30,North,Apparel,552.75,21.89,801480.41,88162.84,1450.0,0.3659,0.0,8816.28,299,2026-05-01T02:00:00+05:30
ERP-O-001430,2026-04-30,North,Electronics,300.61,6.49,2675421.94,187279.54,8900.0,0.3525,0.0,29429.64,162,2026-05-01T02:00:00+05:30
ERP-O-001431,2026-04-30,North,Home,279.65,8.05,727101.74,65439.16,2600.0,0.3649,0.0,7998.12,151,2026-05-01T02:00:00+05:30
ERP-O-001432,2026-04-30,South,Apparel,449.25,17.79,651406.48,71654.71,1450.0,0.3321,0.0,7165.47,243,2026-05-01T02:00:00+05:30
ERP-O-001433,2026-04-30,South,Electronics,255.39,5.52,2272952.88,159106.7,8900.0,0.3157,0.0,25002.48,138,2026-05-01T02:00:00+05:30
ERP-O-001434,2026-04-30,South,Home,239.69,6.9,623203.34,56088.3,2600.0,0.3073,0.0,6855.24,130,2026-05-01T02:00:00+05:30
ERP-O-001435,2026-04-30,East,Apparel,316.44,12.53,458843.29,50472.76,1450.0,0.3734,0.0,5047.28,171,2026-05-01T02:00:00+05:30
ERP-O-001436,2026-04-30,East,Electronics,183.94,3.97,1637054.78,114593.83,8900.0,0.304,0.0,18007.6,99,2026-05-01T02:00:00+05:30
ERP-O-001437,2026-04-30,East,Home,155.6,4.48,404558.53,36410.27,2600.0,0.3069,0.0,4450.14,84,2026-05-01T02:00:00+05:30
ERP-O-001438,2026-04-30,West,Apparel,416.97,16.51,604602.12,66506.23,1450.0,0.3201,0.0,6650.62,225,2026-05-01T02:00:00+05:30
ERP-O-001439,2026-04-30,West,Electronics,228.75,4.94,2035909.17,142513.64,8900.0,0.3694,0.0,22395.0,124,2026-05-01T02:00:00+05:30
ERP-O-001440,2026-04-30,West,Home,214.45,6.18,557570.59,50181.35,2600.0,0.3506,0.0,6133.28,116,2026-05-01T02:00:00+05:30
ERP-O-001441,2026-05-01,North,Apparel,645.5,25.56,935969.18,102956.61,1450.0,0.2892,0.0,10295.66,349,2026-05-02T02:00:00+05:30
ERP-O-001442,2026-05-01,North,Electronics,384.04,8.3,3417939.19,239255.74,8900.0,0.3263,0.0,37597.33,208,2026-05-02T02:00:00+05:30
ERP-O-001443,2026-05-01,North,Home,345.78,9.96,899020.87,80911.88,2600.0,0.366,0.0,9889.23,187,2026-05-02T02:00:00+05:30
ERP-O-001444,2026-05-01,South,Apparel,543.41,21.52,787946.3,86674.09,1450.0,0.3662,0.0,8667.41,294,2026-05-02T02:00:00+05:30
ERP-O-001445,2026-05-01,South,Electronics,316.5,6.84,2816824.68,197177.73,8900.0,0.3435,0.0,30985.07,171,2026-05-02T02:00:00+05:30
ERP-O-001446,2026-05-01,South,Home,324.15,9.34,842778.29,75850.05,2600.0,0.3564,0.0,9270.56,175,2026-05-02T02:00:00+05:30
ERP-O-001447,2026-05-01,East,Apparel,365.52,14.47,529996.95,58299.66,1450.0,0.3295,0.0,5829.97,198,2026-05-02T02:00:00+05:30
ERP-O-001448,2026-05-01,East,Electronics,221.77,4.79,1973778.77,138164.51,8900.0,0.3439,0.0,21711.57,120,2026-05-02T02:00:00+05:30
ERP-O-001449,2026-05-01,East,Home,204.19,5.88,530901.1,47781.1,2600.0,0.3448,0.0,5839.91,110,2026-05-02T02:00:00+05:30
ERP-O-001450,2026-05-01,West,Apparel,498.69,19.75,723096.59,79540.63,1450.0,0.3449,0.0,7954.06,270,2026-05-02T02:00:00+05:30
ERP-O-001451,2026-05-01,West,Electronics,291.73,6.3,2596423.86,181749.67,8900.0,0.3135,0.0,28560.66,158,2026-05-02T02:00:00+05:30
ERP-O-001452,2026-05-01,West,Home,273.86,7.89,712031.22,64082.81,2600.0,0.318,0.0,7832.34,148,2026-05-02T02:00:00+05:30
ERP-O-001453,2026-05-02,North,Apparel,635.06,25.15,920833.71,101291.71,1450.0,0.34,0.0,10129.17,343,2026-05-03T02:00:00+05:30
ERP-O-001454,2026-05-02,North,Electronics,356.18,7.69,3169959.15,221897.14,8900.0,0.346,0.0,34869.55,193,2026-05-03T02:00:00+05:30
ERP-O-001455,2026-05-02,North,Home,314.27,9.05,817103.74,73539.34,2600.0,0.3089,0.0,8988.14,170,2026-05-03T02:00:00+05:30
ERP-O-001456,2026-05-02,South,Apparel,525.23,20.8,761584.64,83774.31,1450.0,0.3774,0.0,8377.43,284,2026-05-03T02:00:00+05:30
ERP-O-001457,2026-05-02,South,Electronics,307.22,6.64,2734239.05,191396.73,8900.0,0.3627,0.0,30076.63,166,2026-05-03T02:00:00+05:30
ERP-O-001458,2026-05-02,South,Home,279.69,8.06,727197.75,65447.8,2600.0,0.342,0.0,7999.18,151,2026-05-03T02:00:00+05:30
ERP-O-001459,2026-05-02,East,Apparel,363.29,14.39,526764.83,57944.13,1450.0,0.316,0.0,5794.41,196,2026-05-03T02:00:00+05:30
ERP-O-001460,2026-05-02,East,Electronics,205.31,4.43,1827294.21,127910.59,8900.0,0.3535,0.0,20100.24,111,2026-05-03T02:00:00+05:30
ERP-O-001461,2026-05-02,East,Home,190.54,5.49,495407.48,44586.67,2600.0,0.2961,0.0,5449.48,103,2026-05-03T02:00:00+05:30
ERP-O-001462,2026-05-02,West,Apparel,510.57,20.22,740325.05,81435.76,1450.0,0.3316,0.0,8143.58,276,2026-05-03T02:00:00+05:30
ERP-O-001463,2026-05-02,West,Electronics,304.34,6.57,2708582.9,189600.8,8900.0,0.3485,0.0,29794.41,165,2026-05-03T02:00:00+05:30
ERP-O-001464,2026-05-02,West,Home,244.74,7.05,636330.37,57269.73,2600.0,0.3275,0.0,6999.63,132,2026-05-03T02:00:00+05:30
ERP-O-001465,2026-05-03,North,Apparel,643.25,25.47,932710.05,102598.11,1450.0,0.2955,0.0,10259.81,348,2026-05-04T02:00:00+05:30
ERP-O-001466,2026-05-03,North,Electronics,386.56,8.35,3440368.74,240825.81,8900.0,0.3415,0.0,37844.06,209,2026-05-04T02:00:00+05:30
ERP-O-001467,2026-05-03,North,Home,309.36,8.91,804332.92,72389.96,2600.0,0.3246,0.0,8847.66,167,2026-05-04T02:00:00+05:30
ERP-O-001468,2026-05-03,South,Apparel,555.19,21.99,805022.08,88552.43,1450.0,0.3456,0.0,8855.24,300,2026-05-04T02:00:00+05:30
ERP-O-001469,2026-05-03,South,Electronics,287.77,6.22,2561168.38,179281.79,8900.0,0.3327,0.0,28172.85,156,2026-05-04T02:00:00+05:30
ERP-O-001470,2026-05-03,South,Home,258.77,7.45,672793.58,60551.42,2600.0,0.3692,0.0,7400.73,140,2026-05-04T02:00:00+05:30
ERP-O-001471,2026-05-03,East,Apparel,352.45,13.96,511056.32,56216.2,1450.0,0.3484,0.0,5621.62,191,2026-05-04T02:00:00+05:30
ERP-O-001472,2026-05-03,East,Electronics,225.86,4.88,2010146.72,140710.27,8900.0,0.3712,0.0,22111.61,122,2026-05-04T02:00:00+05:30
ERP-O-001473,2026-05-03,East,Home,206.07,5.93,535779.62,48220.17,2600.0,0.3347,0.0,5893.58,111,2026-05-04T02:00:00+05:30
ERP-O-001474,2026-05-03,West,Apparel,494.03,19.56,716339.25,78797.32,1450.0,0.3434,0.0,7879.73,267,2026-05-04T02:00:00+05:30
ERP-O-001475,2026-05-03,West,Electronics,296.39,6.4,2637848.96,184649.43,8900.0,0.3336,0.0,29016.34,160,2026-05-04T02:00:00+05:30
ERP-O-001476,2026-05-03,West,Home,242.37,6.98,630173.13,56715.58,2600.0,0.3552,0.0,6931.9,131,2026-05-04T02:00:00+05:30
ERP-O-001477,2026-05-04,North,Apparel,489.61,19.39,709933.56,78092.69,1450.0,0.3567,0.0,7809.27,265,2026-05-05T02:00:00+05:30
ERP-O-001478,2026-05-04,North,Electronics,298.71,6.45,2658501.72,186095.12,8900.0,0.3692,0.0,29243.52,161,2026-05-05T02:00:00+05:30
ERP-O-001479,2026-05-04,North,Home,269.67,7.77,701150.9,63103.58,2600.0,0.3509,0.0,7712.66,146,2026-05-05T02:00:00+05:30
ERP-O-001480,2026-05-04,South,Apparel,466.78,18.48,676831.97,74451.52,1450.0,0.3402,0.0,7445.15,252,2026-05-05T02:00:00+05:30
ERP-O-001481,2026-05-04,South,Electronics,254.69,5.5,2266735.3,158671.47,8900.0,0.3293,0.0,24934.09,138,2026-05-05T02:00:00+05:30
ERP-O-001482,2026-05-04,South,Home,256.81,7.4,667712.33,60094.11,2600.0,0.3544,0.0,7344.84,139,2026-05-05T02:00:00+05:30
ERP-O-001483,2026-05-04,East,Apparel,302.73,11.99,438960.4,48285.64,1450.0,0.3414,0.0,4828.56,164,2026-05-05T02:00:00+05:30
ERP-O-001484,2026-05-04,East,Electronics,180.57,3.9,1607069.53,112494.87,8900.0,0.337,0.0,17677.76,98,2026-05-05T02:00:00+05:30
ERP-O-001485,2026-05-04,East,Home,183.14,5.27,476166.5,42854.98,2600.0,0.3431,0.0,5237.83,99,2026-05-05T02:00:00+05:30
ERP-O-001486,2026-05-04,West,Apparel,404.4,16.01,586386.18,64502.48,1450.0,0.3471,0.0,6450.25,219,2026-05-05T02:00:00+05:30
ERP-O-001487,2026-05-04,West,Electronics,255.12,5.51,2270602.96,158942.21,8900.0,0.3213,0.0,24976.63,138,2026-05-05T02:00:00+05:30
ERP-O-001488,2026-05-04,West,Home,215.47,6.21,560213.32,50419.2,2600.0,0.3431,0.0,6162.35,116,2026-05-05T02:00:00+05:30
ERP-O-001489,2026-05-05,North,Apparel,588.52,23.31,853347.78,93868.26,1450.0,0.358,0.0,9386.83,318,2026-05-06T02:00:00+05:30
ERP-O-001490,2026-05-05,North,Electronics,314.63,6.8,2800216.06,196015.12,8900.0,0.3565,0.0,30802.38,170,2026-05-06T02:00:00+05:30
ERP-O-001491,2026-05-05,North,Home,258.9,7.46,673128.8,60581.59,2600.0,0.3206,0.0,7404.42,140,2026-05-06T02:00:00+05:30
ERP-O-001492,2026-05-05,South,Apparel,442.76,17.53,642001.46,70620.16,1450.0,0.3142,0.0,7062.02,239,2026-05-06T02:00:00+05:30
ERP-O-001493,2026-05-05,South,Electronics,252.46,5.45,2246875.61,157281.29,8900.0,0.3516,0.0,24715.63,136,2026-05-06T02:00:00+05:30
ERP-O-001494,2026-05-05,South,Home,230.27,6.63,598695.13,53882.56,2600.0,0.3295,0.0,6585.65,124,2026-05-06T02:00:00+05:30
ERP-O-001495,2026-05-05,East,Apparel,295.94,11.72,429107.43,47201.82,1450.0,0.3106,0.0,4720.18,160,2026-05-06T02:00:00+05:30
ERP-O-001496,2026-05-05,East,Electronics,190.55,4.12,1695856.82,118709.98,8900.0,0.3545,0.0,18654.43,103,2026-05-06T02:00:00+05:30
ERP-O-001497,2026-05-05,East,Home,163.85,4.72,426021.98,38341.98,2600.0,0.3506,0.0,4686.24,89,2026-05-06T02:00:00+05:30
ERP-O-001498,2026-05-05,West,Apparel,386.77,15.32,560812.62,61689.39,1450.0,0.3267,0.0,6168.94,209,2026-05-06T02:00:00+05:30
ERP-O-001499,2026-05-05,West,Electronics,245.98,5.31,2189229.75,153246.08,8900.0,0.3496,0.0,24081.53,133,2026-05-06T02:00:00+05:30
ERP-O-001500,2026-05-05,West,Home,223.44,6.44,580951.12,52285.6,2600.0,0.3548,0.0,6390.46,121,2026-05-06T02:00:00+05:30
ERP-O-001501,2026-05-06,North,Apparel,532.06,21.07,771483.76,84863.21,1450.0,0.3587,0.0,8486.32,288,2026-05-07T02:00:00+05:30
ERP-O-001502,2026-05-06,North,Electronics,307.47,6.64,2736456.74,191551.97,8900.0,0.3628,0.0,30101.02,166,2026-05-07T02:00:00+05:30
ERP-O-001503,2026-05-06,North,Home,291.26,8.39,757269.82,68154.28,2600.0,0.3644,0.0,8329.97,157,2026-05-07T02:00:00+05:30
ERP-O-001504,2026-05-06,South,Apparel,456.18,18.06,661468.17,72761.5,1450.0,0.3204,0.0,7276.15,247,2026-05-07T02:00:00+05:30
ERP-O-001505,2026-05-06,South,Electronics,266.97,5.77,2376037.97,166322.66,8900.0,0.3381,0.0,26136.42,144,2026-05-07T02:00:00+05:30
ERP-O-001506,2026-05-06,South,Home,238.95,6.88,621282.95,55915.47,2600.0,0.3225,0.0,6834.11,129,2026-05-07T02:00:00+05:30
ERP-O-001507,2026-05-06,East,Apparel,297.85,11.79,431886.35,47507.5,1450.0,0.3394,0.0,4750.75,161,2026-05-07T02:00:00+05:30
ERP-O-001508,2026-05-06,East,Electronics,191.05,4.13,1700365.77,119025.6,8900.0,0.3318,0.0,18704.02,103,2026-05-07T02:00:00+05:30
ERP-O-001509,2026-05-06,East,Home,158.65,4.57,412496.65,37124.7,2600.0,0.3397,0.0,4537.46,86,2026-05-07T02:00:00+05:30
ERP-O-001510,2026-05-06,West,Apparel,399.85,15.83,579787.24,63776.6,1450.0,0.3199,0.0,6377.66,216,2026-05-07T02:00:00+05:30
ERP-O-001511,2026-05-06,West,Electronics,241.54,5.22,2149664.13,150476.49,8900.0,0.347,0.0,23646.31,131,2026-05-07T02:00:00+05:30
ERP-O-001512,2026-05-06,West,Home,224.74,6.47,584328.99,52589.61,2600.0,0.3539,0.0,6427.62,121,2026-05-07T02:00:00+05:30
ERP-O-001513,2026-05-07,North,Apparel,535.3,21.2,776183.64,85380.2,1450.0,0.3488,0.0,8538.02,289,2026-05-08T02:00:00+05:30
ERP-O-001514,2026-05-07,North,Electronics,305.85,6.61,2722038.96,190542.73,8900.0,0.3198,0.0,29942.43,165,2026-05-08T02:00:00+05:30
ERP-O-001515,2026-05-07,North,Home,271.71,7.83,706450.2,63580.52,2600.0,0.3482,0.0,7770.95,147,2026-05-08T02:00:00+05:30
ERP-O-001516,2026-05-07,South,Apparel,451.99,17.9,655385.64,72092.42,1450.0,0.3229,0.0,7209.24,244,2026-05-08T02:00:00+05:30
ERP-O-001517,2026-05-07,South,Electronics,268.86,5.81,2392876.82,167501.38,8900.0,0.3121,0.0,26321.64,145,2026-05-08T02:00:00+05:30
ERP-O-001518,2026-05-07,South,Home,255.32,7.35,663825.65,59744.31,2600.0,0.3927,0.0,7302.08,138,2026-05-08T02:00:00+05:30
ERP-O-001519,2026-05-07,East,Apparel,338.92,13.42,491432.75,54057.6,1450.0,0.37,0.0,5405.76,183,2026-05-08T02:00:00+05:30
ERP-O-001520,2026-05-07,East,Electronics,180.35,3.9,1605120.32,112358.42,8900.0,0.3542,0.0,17656.32,97,2026-05-08T02:00:00+05:30
ERP-O-001521,2026-05-07,East,Home,169.65,4.89,441090.07,39698.11,2600.0,0.3059,0.0,4851.99,92,2026-05-08T02:00:00+05:30
ERP-O-001522,2026-05-07,West,Apparel,397.61,15.75,576538.48,63419.23,1450.0,0.3338,0.0,6341.92,215,2026-05-08T02:00:00+05:30
ERP-O-001523,2026-05-07,West,Electronics,235.44,5.09,2095394.27,146677.6,8900.0,0.3612,0.0,23049.34,127,2026-05-08T02:00:00+05:30
ERP-O-001524,2026-05-07,West,Home,222.0,6.39,577200.67,51948.06,2600.0,0.3749,0.0,6349.21,120,2026-05-08T02:00:00+05:30
ERP-O-001525,2026-05-08,North,Apparel,661.22,26.18,958762.93,153402.07,1450.0,0.3537,0.0,10546.39,357,2026-05-09T02:00:00+05:30
ERP-O-001526,2026-05-08,North,Electronics,372.46,8.05,3314927.07,397791.25,8900.0,0.3455,0.0,36464.2,201,2026-05-09T02:00:00+05:30
ERP-O-001527,2026-05-08,North,Home,327.34,9.43,851073.28,119150.26,2600.0,0.3631,0.0,9361.81,177,2026-05-09T02:00:00+05:30
ERP-O-001528,2026-05-08,South,Apparel,513.81,20.35,745029.47,119204.72,1450.0,0.3241,0.0,8195.32,278,2026-05-09T02:00:00+05:30
ERP-O-001529,2026-05-08,South,Electronics,297.83,6.43,2650662.97,318079.56,8900.0,0.3257,0.0,29157.29,161,2026-05-09T02:00:00+05:30
ERP-O-001530,2026-05-08,South,Home,289.48,8.34,752639.6,105369.54,2600.0,0.3562,0.0,8279.04,156,2026-05-09T02:00:00+05:30
ERP-O-001531,2026-05-08,East,Apparel,386.22,15.29,560022.76,89603.64,1450.0,0.3214,0.0,6160.25,209,2026-05-09T02:00:00+05:30
ERP-O-001532,2026-05-08,East,Electronics,214.22,4.63,1906539.18,228784.7,8900.0,0.3426,0.0,20971.93,116,2026-05-09T02:00:00+05:30
ERP-O-001533,2026-05-08,East,Home,197.65,5.69,513888.5,71944.39,2600.0,0.3219,0.0,5652.77,107,2026-05-09T02:00:00+05:30
ERP-O-001534,2026-05-08,West,Apparel,473.17,18.74,686103.28,109776.52,1450.0,0.3314,0.0,7547.14,256,2026-05-09T02:00:00+05:30
ERP-O-001535,2026-05-08,West,Electronics,291.73,6.3,2596430.43,311571.65,8900.0,0.3336,0.0,28560.73,158,2026-05-09T02:00:00+05:30
ERP-O-001536,2026-05-08,West,Home,246.02,7.09,639654.2,89551.59,2600.0,0.3469,0.0,7036.2,133,2026-05-09T02:00:00+05:30
ERP-O-001537,2026-05-09,North,Apparel,772.7,30.6,1120416.58,179266.65,1450.0,0.3441,0.0,12324.58,418,2026-05-10T02:00:00+05:30
ERP-O-001538,2026-05-09,North,Electronics,425.14,9.18,3783732.44,454047.89,8900.0,0.3296,0.0,41621.06,230,2026-05-10T02:00:00+05:30
ERP-O-001539,2026-05-09,North,Home,370.55,10.67,963423.39,134879.27,2600.0,0.3547,0.0,10597.66,200,2026-05-10T02:00:00+05:30
ERP-O-001540,2026-05-09,South,Apparel,633.21,25.08,918159.99,146905.6,1450.0,0.3363,0.0,10099.76,342,2026-05-10T02:00:00+05:30
ERP-O-001541,2026-05-09,South,Electronics,363.56,7.85,3235696.84,388283.62,8900.0,0.3546,0.0,35592.67,197,2026-05-10T02:00:00+05:30
ERP-O-001542,2026-05-09,South,Home,343.52,9.89,893140.59,125039.68,2600.0,0.3464,0.0,9824.55,186,2026-05-10T02:00:00+05:30
ERP-O-001543,2026-05-09,East,Apparel,454.51,18.0,659040.21,105446.43,1450.0,0.3366,0.0,7249.44,246,2026-05-10T02:00:00+05:30
ERP-O-001544,2026-05-09,East,Electronics,253.31,5.47,2254476.62,270537.19,8900.0,0.3494,0.0,24799.24,137,2026-05-10T02:00:00+05:30
ERP-O-001545,2026-05-09,East,Home,235.75,6.79,612944.17,,2600.0,0.341,0.0,6742.39,127,2026-05-10T02:00:00+05:30
ERP-O-001546,2026-05-09,West,Apparel,592.08,23.45,858520.5,137363.28,1450.0,0.3169,0.0,9443.73,320,2026-05-10T02:00:00+05:30
ERP-O-001547,2026-05-09,West,Electronics,364.64,7.88,3245320.69,389438.48,8900.0,0.357,0.0,35698.53,197,2026-05-10T02:00:00+05:30
ERP-O-001548,2026-05-09,West,Home,312.61,9.0,812791.46,113790.8,2600.0,0.3568,0.0,8940.71,169,2026-05-10T02:00:00+05:30
ERP-O-001549,2026-05-10,North,Apparel,725.94,28.75,1052615.89,168418.54,1450.0,0.3468,0.0,11578.77,392,2026-05-11T02:00:00+05:30
ERP-O-001550,2026-05-10,North,Electronics,438.16,9.46,3899640.76,467956.89,8900.0,0.3307,0.0,42896.05,237,2026-05-11T02:00:00+05:30
ERP-O-001551,2026-05-10,North,Home,408.54,11.77,1062205.41,148708.76,2600.0,0.3616,0.0,11684.26,221,2026-05-11T02:00:00+05:30
ERP-O-001552,2026-05-10,South,Apparel,650.6,25.76,943367.53,150938.81,1450.0,0.326,0.0,10377.04,352,2026-05-11T02:00:00+05:30
ERP-O-001553,2026-05-10,South,Electronics,342.88,7.41,3051634.77,366196.17,8900.0,0.3291,0.0,33567.98,185,2026-05-11T02:00:00+05:30
ERP-O-001554,2026-05-10,South,Home,332.8,9.58,865290.1,121140.61,2600.0,0.316,0.0,9518.19,180,2026-05-11T02:00:00+05:30
ERP-O-001555,2026-05-10,East,Apparel,410.99,16.28,595941.44,95350.63,1450.0,0.3219,0.0,6555.36,222,2026-05-11T02:00:00+05:30
ERP-O-001556,2026-05-10,East,Electronics,262.87,5.68,2339520.31,280742.44,8900.0,0.3146,0.0,25734.72,142,2026-05-11T02:00:00+05:30
ERP-O-001557,2026-05-10,East,Home,245.81,7.08,639114.68,89476.06,2600.0,0.2982,0.0,7030.26,133,2026-05-11T02:00:00+05:30
ERP-O-001558,2026-05-10,West,Apparel,591.47,23.42,857635.92,137221.75,1450.0,0.3563,0.0,9434.0,320,2026-05-11T02:00:00+05:30
ERP-O-001559,2026-05-10,West,Electronics,363.72,7.86,3237090.38,388450.85,8900.0,0.3297,0.0,35607.99,197,2026-05-11T02:00:00+05:30
ERP-O-001560,2026-05-10,West,Home,298.57,8.6,776290.48,108680.67,2600.0,0.3328,0.0,8539.2,161,2026-05-11T02:00:00+05:30
ERP-O-001561,2026-05-11,North,Apparel,646.15,25.59,936912.63,149906.02,1450.0,0.3287,0.0,10306.04,349,2026-05-12T02:00:00+05:30
ERP-O-001562,2026-05-11,North,Electronics,368.22,7.95,3277113.8,393253.66,8900.0,0.3158,0.0,36048.25,199,2026-05-12T02:00:00+05:30
ERP-O-001563,2026-05-11,North,Home,311.18,8.96,809060.5,113268.47,2600.0,0.3357,0.0,8899.67,168,2026-05-12T02:00:00+05:30
ERP-O-001564,2026-05-11,South,Apparel,533.58,21.13,773695.08,123791.21,1450.0,0.3075,0.0,8510.65,288,2026-05-12T02:00:00+05:30
ERP-O-001565,2026-05-11,South,Electronics,313.38,6.77,2789072.14,334688.66,8900.0,0.361,0.0,30679.79,169,2026-05-12T02:00:00+05:30
ERP-O-001566,2026-05-11,South,Home,274.48,7.91,713651.47,99911.21,2600.0,0.3456,0.0,7850.17,148,2026-05-12T02:00:00+05:30
ERP-O-001567,2026-05-11,East,Apparel,376.1,14.89,545339.33,87254.29,1450.0,0.328,0.0,5998.73,203,2026-05-12T02:00:00+05:30
ERP-O-001568,2026-05-11,East,Electronics,213.05,4.6,1896187.12,227542.45,8900.0,0.3238,0.0,20858.06,115,2026-05-12T02:00:00+05:30
ERP-O-001569,2026-05-11,East,Home,196.67,5.66,511337.76,71587.29,2600.0,0.3566,0.0,5624.72,106,2026-05-12T02:00:00+05:30
ERP-O-001570,2026-05-11,West,Apparel,497.41,19.7,721240.96,115398.55,1450.0,0.329,0.0,7933.65,269,2026-05-12T02:00:00+05:30
ERP-O-001571,2026-05-11,West,Electronics,285.84,6.17,2543981.93,305277.83,8900.0,0.3211,0.0,27983.8,155,2026-05-12T02:00:00+05:30
ERP-O-001572,2026-05-11,West,Home,266.14,7.66,691966.54,96875.32,2600.0,0.3594,0.0,7611.63,144,2026-05-12T02:00:00+05:30
ERP-O-001573,2026-05-12,North,Apparel,631.93,25.02,916302.51,146608.4,1450.0,0.3147,0.0,10079.33,342,2026-05-13T02:00:00+05:30
ERP-O-001574,2026-05-12,North,Electronics,373.68,8.07,3325714.71,399085.77,8900.0,0.3169,0.0,36582.86,202,2026-05-13T02:00:00+05:30
ERP-O-001575,2026-05-12,North,Home,319.58,9.2,830906.54,116326.92,2600.0,0.3519,0.0,9139.97,173,2026-05-13T02:00:00+05:30
ERP-O-001576,2026-05-12,South,Apparel,528.13,20.91,765794.01,122527.04,1450.0,0.3353,0.0,8423.73,285,2026-05-13T02:00:00+05:30
ERP-O-001577,2026-05-12,South,Electronics,298.12,6.44,2653243.85,318389.26,8900.0,0.3563,0.0,29185.68,161,2026-05-13T02:00:00+05:30
ERP-O-001578,2026-05-12,South,Home,285.53,8.22,742384.44,103933.82,2600.0,0.3287,0.0,8166.23,154,2026-05-13T02:00:00+05:30
ERP-O-001579,2026-05-12,East,Apparel,369.32,14.63,535514.58,85682.33,1450.0,0.3507,0.0,5890.66,200,2026-05-13T02:00:00+05:30
ERP-O-001580,2026-05-12,East,Electronics,197.3,4.26,1755953.67,210714.44,8900.0,0.3104,0.0,19315.49,107,2026-05-13T02:00:00+05:30
ERP-O-001581,2026-05-12,East,Home,195.97,5.64,509511.37,71331.59,2600.0,0.3321,0.0,5604.63,106,2026-05-13T02:00:00+05:30
ERP-O-001582,2026-05-12,West,Apparel,472.85,18.72,685626.32,109700.21,1450.0,0.3777,0.0,7541.89,256,2026-05-13T02:00:00+05:30
ERP-O-001583,2026-05-12,West,Electronics,297.18,6.42,2644944.36,317393.32,8900.0,0.3704,0.0,29094.39,161,2026-05-13T02:00:00+05:30
ERP-O-001584,2026-05-12,West,Home,258.44,7.44,671935.22,94070.93,2600.0,0.3726,0.0,7391.29,140,2026-05-13T02:00:00+05:30
ERP-O-001585,2026-05-13,North,Apparel,622.23,24.64,902232.62,144357.22,1450.0,0.3663,0.0,9924.56,336,2026-05-14T02:00:00+05:30
ERP-O-001586,2026-05-13,North,Electronics,345.64,7.47,3076201.17,369144.14,8900.0,0.3418,0.0,33838.21,187,2026-05-14T02:00:00+05:30
ERP-O-001587,2026-05-13,North,Home,326.45,9.4,848768.27,118827.56,2600.0,0.31,0.0,9336.45,176,2026-05-14T02:00:00+05:30
ERP-O-001588,2026-05-13,South,Apparel,539.74,21.37,782627.04,125220.33,1450.0,0.3498,0.0,8608.9,292,2026-05-14T02:00:00+05:30
