source_row_id,date,region,product_line,refunds,refund_liability_inr,ingested_at
ERP-R-001338,2026-04-22,South,Home,25720.76,29321.67,2026-04-23T02:00:00+05:30
ERP-R-001339,2026-04-22,East,Apparel,25691.82,29288.67,2026-04-23T02:00:00+05:30
ERP-R-001340,2026-04-22,East,Electronics,46544.06,53060.23,2026-04-23T02:00:00+05:30
ERP-R-001341,2026-04-22,East,Home,17929.68,20439.84,2026-04-23T02:00:00+05:30
ERP-R-001342,2026-04-22,West,Apparel,30826.38,35142.07,2026-04-23T02:00:00+05:30
ERP-R-001343,2026-04-22,West,Electronics,63057.48,71885.53,2026-04-23T02:00:00+05:30
ERP-R-001344,2026-04-22,West,Home,22251.1,25366.26,2026-04-23T02:00:00+05:30
ERP-R-001345,2026-04-23,North,Apparel,42318.33,48242.89,2026-04-24T02:00:00+05:30
ERP-R-001346,2026-04-23,North,Electronics,86865.91,99027.14,2026-04-24T02:00:00+05:30
ERP-R-001347,2026-04-23,North,Home,29700.58,33858.66,2026-04-24T02:00:00+05:30
ERP-R-001348,2026-04-23,South,Apparel,37761.1,43047.65,2026-04-24T02:00:00+05:30
ERP-R-001349,2026-04-23,South,Electronics,66815.91,76170.14,2026-04-24T02:00:00+05:30
ERP-R-001350,2026-04-23,South,Home,26099.18,29753.06,2026-04-24T02:00:00+05:30
ERP-R-001351,2026-04-23,East,Apparel,25236.05,28769.1,2026-04-24T02:00:00+05:30
ERP-R-001352,2026-04-23,East,Electronics,46847.95,53406.67,2026-04-24T02:00:00+05:30
ERP-R-001353,2026-04-23,East,Home,14915.97,17004.21,2026-04-24T02:00:00+05:30
ERP-R-001354,2026-04-23,West,Apparel,35209.87,40139.25,2026-04-24T02:00:00+05:30
ERP-R-001355,2026-04-23,West,Electronics,63662.65,72575.43,2026-04-24T02:00:00+05:30
ERP-R-001356,2026-04-23,West,Home,22911.05,26118.59,2026-04-24T02:00:00+05:30
ERP-R-001357,2026-04-24,North,Apparel,40437.5,46098.75,2026-04-25T02:00:00+05:30
ERP-R-001358,2026-04-24,North,Electronics,80558.69,91836.9,2026-04-25T02:00:00+05:30
ERP-R-001359,2026-04-24,North,Home,27828.13,31724.07,2026-04-25T02:00:00+05:30
ERP-R-001360,2026-04-24,South,Apparel,37573.41,42833.69,2026-04-25T02:00:00+05:30
ERP-R-001361,2026-04-24,South,Electronics,73661.72,83974.36,2026-04-25T02:00:00+05:30
ERP-R-001362,2026-04-24,South,Home,24484.61,27912.45,2026-04-25T02:00:00+05:30
ERP-R-001363,2026-04-24,East,Apparel,25771.72,29379.76,2026-04-25T02:00:00+05:30
ERP-R-001364,2026-04-24,East,Electronics,48359.88,55130.26,2026-04-25T02:00:00+05:30
ERP-R-001365,2026-04-24,East,Home,16681.75,19017.2,2026-04-25T02:00:00+05:30
ERP-R-001366,2026-04-24,West,Apparel,32540.95,37096.68,2026-04-25T02:00:00+05:30
ERP-R-001367,2026-04-24,West,Electronics,65613.86,74799.8,2026-04-25T02:00:00+05:30
ERP-R-001368,2026-04-24,West,Home,22728.12,25910.05,2026-04-25T02:00:00+05:30
ERP-R-001369,2026-04-25,North,Apparel,52155.22,59456.96,2026-04-26T02:00:00+05:30
ERP-R-001370,2026-04-25,North,Electronics,98074.32,111804.72,2026-04-26T02:00:00+05:30
ERP-R-001371,2026-04-25,North,Home,34765.61,39632.79,2026-04-26T02:00:00+05:30
ERP-R-001372,2026-04-25,South,Apparel,45340.88,51688.61,2026-04-26T02:00:00+05:30
ERP-R-001373,2026-04-25,South,Electronics,87292.76,99513.75,2026-04-26T02:00:00+05:30
ERP-R-001374,2026-04-25,South,Home,28953.94,33007.5,2026-04-26T02:00:00+05:30
ERP-R-001375,2026-04-25,East,Apparel,29021.6,33084.63,2026-04-26T02:00:00+05:30
ERP-R-001376,2026-04-25,East,Electronics,53861.03,61401.58,2026-04-26T02:00:00+05:30
ERP-R-001377,2026-04-25,East,Home,21246.37,24220.87,2026-04-26T02:00:00+05:30
ERP-R-001378,2026-04-25,West,Apparel,35436.82,40397.97,2026-04-26T02:00:00+05:30
ERP-R-001379,2026-04-25,West,Electronics,76393.84,87088.98,2026-04-26T02:00:00+05:30
ERP-R-001380,2026-04-25,West,Home,25763.03,29369.86,2026-04-26T02:00:00+05:30
ERP-R-001381,2026-04-26,North,Apparel,54401.06,62017.21,2026-04-27T02:00:00+05:30
ERP-R-001382,2026-04-26,North,Electronics,98342.22,112110.13,2026-04-27T02:00:00+05:30
ERP-R-001383,2026-04-26,North,Home,32540.45,37096.11,2026-04-27T02:00:00+05:30
ERP-R-001384,2026-04-26,South,Apparel,45878.85,52301.88,2026-04-27T02:00:00+05:30
ERP-R-001385,2026-04-26,South,Electronics,85076.19,96986.86,2026-04-27T02:00:00+05:30
ERP-R-001386,2026-04-26,South,Home,29178.64,33263.65,2026-04-27T02:00:00+05:30
ERP-R-001387,2026-04-26,East,Apparel,28545.47,32541.84,2026-04-27T02:00:00+05:30
ERP-R-001388,2026-04-26,East,Electronics,55835.85,63652.87,2026-04-27T02:00:00+05:30
ERP-R-001389,2026-04-26,East,Home,21021.92,23964.99,2026-04-27T02:00:00+05:30
ERP-R-001390,2026-04-26,West,Apparel,37859.45,43159.78,2026-04-27T02:00:00+05:30
ERP-R-001391,2026-04-26,West,Electronics,75433.0,85993.62,2026-04-27T02:00:00+05:30
ERP-R-001392,2026-04-26,West,Home,25447.8,29010.49,2026-04-27T02:00:00+05:30
ERP-R-001393,2026-04-27,North,Apparel,42464.26,48409.26,2026-04-28T02:00:00+05:30
ERP-R-001394,2026-04-27,North,Electronics,86852.45,99011.8,2026-04-28T02:00:00+05:30
ERP-R-001395,2026-04-27,North,Home,28319.93,32284.72,2026-04-28T02:00:00+05:30
ERP-R-001396,2026-04-27,South,Apparel,37103.06,42297.49,2026-04-28T02:00:00+05:30
ERP-R-001397,2026-04-27,South,Electronics,70231.15,80063.52,2026-04-28T02:00:00+05:30
ERP-R-001398,2026-04-27,South,Home,26197.76,29865.45,2026-04-28T02:00:00+05:30
ERP-R-001399,2026-04-27,East,Apparel,24100.97,27475.11,2026-04-28T02:00:00+05:30
ERP-R-001400,2026-04-27,East,Electronics,45832.08,52248.57,2026-04-28T02:00:00+05:30
ERP-R-001401,2026-04-27,East,Home,16915.1,19283.21,2026-04-28T02:00:00+05:30
ERP-R-001402,2026-04-27,West,Apparel,33381.95,38055.42,2026-04-28T02:00:00+05:30
ERP-R-001403,2026-04-27,West,Electronics,71038.62,80984.03,2026-04-28T02:00:00+05:30
ERP-R-001404,2026-04-27,West,Home,21788.15,24838.49,2026-04-28T02:00:00+05:30
ERP-R-001405,2026-04-28,North,Apparel,42797.99,48789.71,2026-04-29T02:00:00+05:30
ERP-R-001406,2026-04-28,North,Electronics,90145.67,102766.07,2026-04-29T02:00:00+05:30
ERP-R-001407,2026-04-28,North,Home,28469.87,32455.66,2026-04-29T02:00:00+05:30
ERP-R-001408,2026-04-28,South,Apparel,34848.56,39727.36,2026-04-29T02:00:00+05:30
ERP-R-001409,2026-04-28,South,Electronics,66321.82,75606.88,2026-04-29T02:00:00+05:30
ERP-R-001410,2026-04-28,South,Home,25679.26,29274.36,2026-04-29T02:00:00+05:30
ERP-R-001411,2026-04-28,East,Apparel,24979.56,28476.7,2026-04-29T02:00:00+05:30
ERP-R-001412,2026-04-28,East,Electronics,47781.95,54471.43,2026-04-29T02:00:00+05:30
ERP-R-001413,2026-04-28,East,Home,17768.95,20256.6,2026-04-29T02:00:00+05:30
ERP-R-001414,2026-04-28,West,Apparel,31769.12,36216.8,2026-04-29T02:00:00+05:30
ERP-R-001415,2026-04-28,West,Electronics,62654.9,71426.58,2026-04-29T02:00:00+05:30
ERP-R-001416,2026-04-28,West,Home,21905.99,24972.82,2026-04-29T02:00:00+05:30
ERP-R-001417,2026-04-29,North,Apparel,43233.43,49286.11,2026-04-30T02:00:00+05:30
ERP-R-001418,2026-04-29,North,Electronics,88589.25,100991.74,2026-04-30T02:00:00+05:30
ERP-R-001419,2026-04-29,North,Home,27685.18,31561.11,2026-04-30T02:00:00+05:30
ERP-R-001420,2026-04-29,South,Apparel,34367.71,39179.19,2026-04-30T02:00:00+05:30
ERP-R-001421,2026-04-29,South,Electronics,74115.36,84491.51,2026-04-30T02:00:00+05:30
ERP-R-001422,2026-04-29,South,Home,24154.87,27536.56,2026-04-30T02:00:00+05:30
ERP-R-001423,2026-04-29,East,Apparel,26499.59,30209.53,2026-04-30T02:00:00+05:30
ERP-R-001424,2026-04-29,East,Electronics,49442.83,56364.83,2026-04-30T02:00:00+05:30
ERP-R-001425,2026-04-29,East,Home,18540.97,21136.71,2026-04-30T02:00:00+05:30
ERP-R-001426,2026-04-29,West,Apparel,32555.38,37113.13,2026-04-30T02:00:00+05:30
ERP-R-001427,2026-04-29,West,Electronics,63261.28,72117.86,2026-04-30T02:00:00+05:30
ERP-R-001428,2026-04-29,West,Home,22072.18,25162.29,2026-04-30T02:00:00+05:30
ERP-R-001429,2026-04-30,North,Apparel,44081.42,50252.82,2026-05-01T02:00:00+05:30
ERP-R-001430,2026-04-30,North,Electronics,80262.66,91499.43,2026-05-01T02:00:00+05:30
ERP-R-001431,2026-04-30,North,Home,29084.07,33155.84,2026-05-01T02:00:00+05:30
ERP-R-001432,2026-04-30,South,Apparel,35827.36,40843.19,2026-05-01T02:00:00+05:30
ERP-R-001433,2026-04-30,South,Electronics,68188.59,77734.99,2026-05-01T02:00:00+05:30
ERP-R-001434,2026-04-30,South,Home,24928.13,28418.07,2026-05-01T02:00:00+05:30
ERP-R-001435,2026-04-30,East,Apparel,25236.38,28769.47,2026-05-01T02:00:00+05:30
ERP-R-001436,2026-04-30,East,Electronics,49111.64,55987.27,2026-05-01T02:00:00+05:30
ERP-R-001437,2026-04-30,East,Home,16182.34,18447.87,2026-05-01T02:00:00+05:30
ERP-R-001438,2026-04-30,West,Apparel,33253.12,37908.55,2026-05-01T02:00:00+05:30
ERP-R-001439,2026-04-30,West,Electronics,61077.28,69628.09,2026-05-01T02:00:00+05:30
ERP-R-001440,2026-04-30,West,Home,22302.82,25425.22,2026-05-01T02:00:00+05:30
ERP-R-001441,2026-05-01,North,Apparel,51478.3,58685.27,2026-05-02T02:00:00+05:30
ERP-R-001442,2026-05-01,North,Electronics,102538.18,116893.52,2026-05-02T02:00:00+05:30
ERP-R-001443,2026-05-01,North,Home,35960.83,40995.35,2026-05-02T02:00:00+05:30
ERP-R-001444,2026-05-01,South,Apparel,43337.05,49404.23,2026-05-02T02:00:00+05:30
ERP-R-001445,2026-05-01,South,Electronics,84504.74,96335.4,2026-05-02T02:00:00+05:30
ERP-R-001446,2026-05-01,South,Home,33711.13,38430.69,2026-05-02T02:00:00+05:30
ERP-R-001447,2026-05-01,East,Apparel,29149.83,33230.81,2026-05-02T02:00:00+05:30
ERP-R-001448,2026-05-01,East,Electronics,59213.36,67503.23,2026-05-02T02:00:00+05:30
ERP-R-001449,2026-05-01,East,Home,21236.04,24209.09,2026-05-02T02:00:00+05:30
ERP-R-001450,2026-05-01,West,Apparel,39770.31,45338.16,2026-05-02T02:00:00+05:30
ERP-R-001451,2026-05-01,West,Electronics,77892.72,88797.7,2026-05-02T02:00:00+05:30
ERP-R-001452,2026-05-01,West,Home,28481.25,32468.62,2026-05-02T02:00:00+05:30
ERP-R-001453,2026-05-02,North,Apparel,50645.85,57736.27,2026-05-03T02:00:00+05:30
ERP-R-001454,2026-05-02,North,Electronics,95098.77,108412.6,2026-05-03T02:00:00+05:30
ERP-R-001455,2026-05-02,North,Home,32684.15,37259.93,2026-05-03T02:00:00+05:30
ERP-R-001456,2026-05-02,South,Apparel,41887.16,47751.36,2026-05-03T02:00:00+05:30
ERP-R-001457,2026-05-02,South,Electronics,82027.17,93510.98,2026-05-03T02:00:00+05:30
ERP-R-001458,2026-05-02,South,Home,29087.91,33160.22,2026-05-03T02:00:00+05:30
ERP-R-001459,2026-05-02,East,Apparel,28972.07,33028.15,2026-05-03T02:00:00+05:30
ERP-R-001460,2026-05-02,East,Electronics,54818.83,62493.46,2026-05-03T02:00:00+05:30
ERP-R-001461,2026-05-02,East,Home,19816.3,22590.58,2026-05-03T02:00:00+05:30
ERP-R-001462,2026-05-02,West,Apparel,40717.88,46418.38,2026-05-03T02:00:00+05:30
ERP-R-001463,2026-05-02,West,Electronics,81257.49,92633.54,2026-05-03T02:00:00+05:30
ERP-R-001464,2026-05-02,West,Home,25453.21,29016.66,2026-05-03T02:00:00+05:30
ERP-R-001465,2026-05-03,North,Apparel,51299.05,58480.92,2026-05-04T02:00:00+05:30
ERP-R-001466,2026-05-03,North,Electronics,103211.06,117660.61,2026-05-04T02:00:00+05:30
ERP-R-001467,2026-05-03,North,Home,32173.32,36677.58,2026-05-04T02:00:00+05:30
ERP-R-001468,2026-05-03,South,Apparel,44276.21,50474.88,2026-05-04T02:00:00+05:30
ERP-R-001469,2026-05-03,South,Electronics,76835.05,87591.96,2026-05-04T02:00:00+05:30
ERP-R-001470,2026-05-03,South,Home,26911.74,30679.39,2026-05-04T02:00:00+05:30
ERP-R-001471,2026-05-03,East,Apparel,28108.1,32043.23,2026-05-04T02:00:00+05:30
ERP-R-001472,2026-05-03,East,Electronics,60304.4,68747.02,2026-05-04T02:00:00+05:30
ERP-R-001473,2026-05-03,East,Home,21431.18,24431.55,2026-05-04T02:00:00+05:30
ERP-R-001474,2026-05-03,West,Apparel,39398.66,44914.47,2026-05-04T02:00:00+05:30
ERP-R-001475,2026-05-03,West,Electronics,79135.47,90214.43,2026-05-04T02:00:00+05:30
ERP-R-001476,2026-05-03,West,Home,25206.93,28735.89,2026-05-04T02:00:00+05:30
ERP-R-001477,2026-05-04,North,Apparel,39046.35,44512.83,2026-05-05T02:00:00+05:30
ERP-R-001478,2026-05-04,North,Electronics,79755.05,90920.76,2026-05-05T02:00:00+05:30
ERP-R-001479,2026-05-04,North,Home,28046.04,31972.48,2026-05-05T02:00:00+05:30
ERP-R-001480,2026-05-04,South,Apparel,37225.76,42437.36,2026-05-05T02:00:00+05:30
ERP-R-001481,2026-05-04,South,Electronics,68002.06,77522.35,2026-05-05T02:00:00+05:30
ERP-R-001482,2026-05-04,South,Home,26708.49,30447.68,2026-05-05T02:00:00+05:30
ERP-R-001483,2026-05-04,East,Apparel,24142.82,27522.82,2026-05-05T02:00:00+05:30
ERP-R-001484,2026-05-04,East,Electronics,48212.09,54961.78,2026-05-05T02:00:00+05:30
ERP-R-001485,2026-05-04,East,Home,19046.66,21713.19,2026-05-05T02:00:00+05:30
ERP-R-001486,2026-05-04,West,Apparel,32251.24,36766.41,2026-05-05T02:00:00+05:30
ERP-R-001487,2026-05-04,West,Electronics,68118.09,77654.62,2026-05-05T02:00:00+05:30
ERP-R-001488,2026-05-04,West,Home,22408.53,25545.73,2026-05-05T02:00:00+05:30
ERP-R-001489,2026-05-05,North,Apparel,46934.13,53504.91,2026-05-06T02:00:00+05:30
ERP-R-001490,2026-05-05,North,Electronics,84006.48,95767.39,2026-05-06T02:00:00+05:30
ERP-R-001491,2026-05-05,North,Home,26925.15,30694.67,2026-05-06T02:00:00+05:30
ERP-R-001492,2026-05-05,South,Apparel,35310.08,40253.49,2026-05-06T02:00:00+05:30
ERP-R-001493,2026-05-05,South,Electronics,67406.27,76843.15,2026-05-06T02:00:00+05:30
ERP-R-001494,2026-05-05,South,Home,23947.81,27300.5,2026-05-06T02:00:00+05:30
ERP-R-001495,2026-05-05,East,Apparel,23600.91,26905.04,2026-05-06T02:00:00+05:30
ERP-R-001496,2026-05-05,East,Electronics,50875.7,57998.3,2026-05-06T02:00:00+05:30
ERP-R-001497,2026-05-05,East,Home,17040.88,19426.6,2026-05-06T02:00:00+05:30
ERP-R-001498,2026-05-05,West,Apparel,30844.69,35162.95,2026-05-06T02:00:00+05:30
ERP-R-001499,2026-05-05,West,Electronics,65676.89,74871.66,2026-05-06T02:00:00+05:30
ERP-R-001500,2026-05-05,West,Home,23238.04,26491.37,2026-05-06T02:00:00+05:30
ERP-R-001501,2026-05-06,North,Apparel,42431.61,48372.03,2026-05-07T02:00:00+05:30
ERP-R-001502,2026-05-06,North,Electronics,82093.7,93586.82,2026-05-07T02:00:00+05:30
ERP-R-001503,2026-05-06,North,Home,30290.79,34531.5,2026-05-07T02:00:00+05:30
ERP-R-001504,2026-05-06,South,Apparel,36380.75,41474.05,2026-05-07T02:00:00+05:30
ERP-R-001505,2026-05-06,South,Electronics,71281.14,81260.5,2026-05-07T02:00:00+05:30
ERP-R-001506,2026-05-06,South,Home,24851.32,28330.5,2026-05-07T02:00:00+05:30
ERP-R-001507,2026-05-06,East,Apparel,23753.75,27079.27,2026-05-07T02:00:00+05:30
ERP-R-001508,2026-05-06,East,Electronics,51010.97,58152.51,2026-05-07T02:00:00+05:30
ERP-R-001509,2026-05-06,East,Home,16499.87,18809.85,2026-05-07T02:00:00+05:30
ERP-R-001510,2026-05-06,West,Apparel,31888.3,36352.66,2026-05-07T02:00:00+05:30
ERP-R-001511,2026-05-06,West,Electronics,64489.92,73518.51,2026-05-07T02:00:00+05:30
ERP-R-001512,2026-05-06,West,Home,23373.16,26645.4,2026-05-07T02:00:00+05:30
ERP-R-001513,2026-05-07,North,Apparel,42690.1,48666.71,2026-05-08T02:00:00+05:30
ERP-R-001514,2026-05-07,North,Electronics,81661.17,93093.73,2026-05-08T02:00:00+05:30
ERP-R-001515,2026-05-07,North,Home,28258.01,32214.13,2026-05-08T02:00:00+05:30
ERP-R-001516,2026-05-07,South,Apparel,36046.21,41092.68,2026-05-08T02:00:00+05:30
ERP-R-001517,2026-05-07,South,Electronics,71786.3,81836.39,2026-05-08T02:00:00+05:30
ERP-R-001518,2026-05-07,South,Home,26553.03,30270.45,2026-05-08T02:00:00+05:30
ERP-R-001519,2026-05-07,East,Apparel,27028.8,30812.83,2026-05-08T02:00:00+05:30
ERP-R-001520,2026-05-07,East,Electronics,48153.61,54895.11,2026-05-08T02:00:00+05:30
ERP-R-001521,2026-05-07,East,Home,17643.6,20113.71,2026-05-08T02:00:00+05:30
ERP-R-001522,2026-05-07,West,Apparel,31709.62,36148.96,2026-05-08T02:00:00+05:30
ERP-R-001523,2026-05-07,West,Electronics,62861.83,71662.48,2026-05-08T02:00:00+05:30
ERP-R-001524,2026-05-07,West,Home,23088.03,26320.35,2026-05-08T02:00:00+05:30
ERP-R-001525,2026-05-08,North,Apparel,52731.96,60114.44,2026-05-09T02:00:00+05:30
ERP-R-001526,2026-05-08,North,Electronics,99447.81,113370.51,2026-05-09T02:00:00+05:30
ERP-R-001527,2026-05-08,North,Home,34042.93,38808.94,2026-05-09T02:00:00+05:30
ERP-R-001528,2026-05-08,South,Apparel,40976.62,46713.35,2026-05-09T02:00:00+05:30
ERP-R-001529,2026-05-08,South,Electronics,79519.89,90652.67,2026-05-09T02:00:00+05:30
ERP-R-001530,2026-05-08,South,Home,30105.58,34320.37,2026-05-09T02:00:00+05:30
ERP-R-001531,2026-05-08,East,Apparel,30801.25,35113.43,2026-05-09T02:00:00+05:30
ERP-R-001532,2026-05-08,East,Electronics,57196.18,65203.64,2026-05-09T02:00:00+05:30
ERP-R-001533,2026-05-08,East,Home,20555.54,23433.32,2026-05-09T02:00:00+05:30
ERP-R-001534,2026-05-08,West,Apparel,37735.68,43018.68,2026-05-09T02:00:00+05:30
ERP-R-001535,2026-05-08,West,Electronics,77892.91,88797.92,2026-05-09T02:00:00+05:30
ERP-R-001536,2026-05-08,West,Home,25586.17,29168.23,2026-05-09T02:00:00+05:30
ERP-R-001537,2026-05-09,North,Apparel,61622.91,70250.12,2026-05-10T02:00:00+05:30
ERP-R-001538,2026-05-09,North,Electronics,113511.97,129403.65,2026-05-10T02:00:00+05:30
ERP-R-001539,2026-05-09,North,Home,38536.94,43932.11,2026-05-10T02:00:00+05:30
ERP-R-001540,2026-05-09,South,Apparel,50498.8,57568.63,2026-05-10T02:00:00+05:30
ERP-R-001541,2026-05-09,South,Electronics,97070.91,110660.83,2026-05-10T02:00:00+05:30
ERP-R-001542,2026-05-09,South,Home,35725.62,40727.21,2026-05-10T02:00:00+05:30
ERP-R-001543,2026-05-09,East,Apparel,36247.21,41321.82,2026-05-10T02:00:00+05:30
ERP-R-001544,2026-05-09,East,Electronics,67634.3,77103.1,2026-05-10T02:00:00+05:30
ERP-R-001545,2026-05-09,East,Home,24517.77,27950.25,2026-05-10T02:00:00+05:30
ERP-R-001546,2026-05-09,West,Apparel,47218.63,53829.24,2026-05-10T02:00:00+05:30
ERP-R-001547,2026-05-09,West,Electronics,97359.62,110989.97,2026-05-10T02:00:00+05:30
ERP-R-001548,2026-05-09,West,Home,32511.66,37063.29,2026-05-10T02:00:00+05:30
ERP-R-001549,2026-05-10,North,Apparel,57893.87,65999.02,2026-05-11T02:00:00+05:30
ERP-R-001550,2026-05-10,North,Electronics,116989.22,133367.71,2026-05-11T02:00:00+05:30
ERP-R-001551,2026-05-10,North,Home,42488.22,48436.57,2026-05-11T02:00:00+05:30
ERP-R-001552,2026-05-10,South,Apparel,51885.21,59149.14,2026-05-11T02:00:00+05:30
ERP-R-001553,2026-05-10,South,Electronics,91549.04,104365.91,2026-05-11T02:00:00+05:30
ERP-R-001554,2026-05-10,South,Home,34611.6,39457.23,2026-05-11T02:00:00+05:30
ERP-R-001555,2026-05-10,East,Apparel,32776.78,37365.53,2026-05-11T02:00:00+05:30
ERP-R-001556,2026-05-10,East,Electronics,70185.61,80011.59,2026-05-11T02:00:00+05:30
ERP-R-001557,2026-05-10,East,Home,25564.59,29143.63,2026-05-11T02:00:00+05:30
ERP-R-001558,2026-05-10,West,Apparel,47169.98,53773.77,2026-05-11T02:00:00+05:30
ERP-R-001559,2026-05-10,West,Electronics,97112.71,110708.49,2026-05-11T02:00:00+05:30
ERP-R-001560,2026-05-10,West,Home,31051.62,35398.85,2026-05-11T02:00:00+05:30
ERP-R-001561,2026-05-11,North,Apparel,51530.19,58744.42,2026-05-12T02:00:00+05:30
ERP-R-001562,2026-05-11,North,Electronics,98313.41,112077.29,2026-05-12T02:00:00+05:30
ERP-R-001563,2026-05-11,North,Home,32362.42,36893.16,2026-05-12T02:00:00+05:30
ERP-R-001564,2026-05-11,South,Apparel,42553.23,48510.68,2026-05-12T02:00:00+05:30
ERP-R-001565,2026-05-11,South,Electronics,83672.16,95386.27,2026-05-12T02:00:00+05:30
ERP-R-001566,2026-05-11,South,Home,28546.06,32542.51,2026-05-12T02:00:00+05:30
ERP-R-001567,2026-05-11,East,Apparel,29993.66,34192.78,2026-05-12T02:00:00+05:30
ERP-R-001568,2026-05-11,East,Electronics,56885.61,64849.6,2026-05-12T02:00:00+05:30
ERP-R-001569,2026-05-11,East,Home,20453.51,23317.0,2026-05-12T02:00:00+05:30
ERP-R-001570,2026-05-11,West,Apparel,39668.25,45221.81,2026-05-12T02:00:00+05:30
ERP-R-001571,2026-05-11,West,Electronics,76319.46,87004.18,2026-05-12T02:00:00+05:30
ERP-R-001572,2026-05-11,West,Home,27678.66,31553.67,2026-05-12T02:00:00+05:30
ERP-R-001573,2026-05-12,North,Apparel,50396.64,57452.17,2026-05-13T02:00:00+05:30
ERP-R-001574,2026-05-12,North,Electronics,99771.44,113739.44,2026-05-13T02:00:00+05:30
ERP-R-001575,2026-05-12,North,Home,33236.26,37889.34,2026-05-13T02:00:00+05:30
ERP-R-001576,2026-05-12,South,Apparel,42118.67,48015.28,2026-05-13T02:00:00+05:30
ERP-R-001577,2026-05-12,South,Electronics,79597.32,90740.94,2026-05-13T02:00:00+05:30
ERP-R-001578,2026-05-12,South,Home,29695.38,33852.73,2026-05-13T02:00:00+05:30
ERP-R-001579,2026-05-12,East,Apparel,29453.3,33576.76,2026-05-13T02:00:00+05:30
ERP-R-001580,2026-05-12,East,Electronics,52678.61,60053.62,2026-05-13T02:00:00+05:30
ERP-R-001581,2026-05-12,East,Home,20380.45,23233.72,2026-05-13T02:00:00+05:30
ERP-R-001582,2026-05-12,West,Apparel,37709.45,42988.77,2026-05-13T02:00:00+05:30
ERP-R-001583,2026-05-12,West,Electronics,79348.33,90457.1,2026-05-13T02:00:00+05:30
ERP-R-001584,2026-05-12,West,Home,26877.41,30640.25,2026-05-13T02:00:00+05:30
ERP-R-001585,2026-05-13,North,Apparel,49622.79,56569.99,2026-05-14T02:00:00+05:30
ERP-R-001586,2026-05-13,North,Electronics,92286.04,105206.08,2026-05-14T02:00:00+05:30
ERP-R-001587,2026-05-13,North,Home,33950.73,38703.83,2026-05-14T02:00:00+05:30
ERP-R-001588,2026-05-13,South,Apparel,43044.49,49070.72,2026-05-14T02:00:00+05:30
ERP-R-001589,2026-05-13,South,Electronics,78277.52,89236.37,2026-05-14T02:00:00+05:30
ERP-R-001590,2026-05-13,South,Home,30012.91,34214.71,2026-05-14T02:00:00+05:30
ERP-R-001591,2026-05-13,East,Apparel,27616.2,31482.47,2026-05-14T02:00:00+05:30
ERP-R-001592,2026-05-13,East,Electronics,55167.79,62891.29,2026-05-14T02:00:00+05:30
ERP-R-001593,2026-05-13,East,Home,20065.77,22874.98,2026-05-14T02:00:00+05:30
ERP-R-001594,2026-05-13,West,Apparel,40004.91,45605.59,2026-05-14T02:00:00+05:30
ERP-R-001595,2026-05-13,West,Electronics,77215.02,88025.13,2026-05-14T02:00:00+05:30
ERP-R-001596,2026-05-13,West,Home,26777.0,30525.78,2026-05-14T02:00:00+05:30
ERP-R-001597,2026-05-14,North,Apparel,52563.49,59922.38,2026-05-15T02:00:00+05:30
ERP-R-001598,2026-05-14,North,Electronics,99297.27,113198.89,2026-05-15T02:00:00+05:30
ERP-R-001599,2026-05-14,North,Home,32520.95,37073.88,2026-05-15T02:00:00+05:30
ERP-R-001600,2026-05-14,South,Apparel,44676.83,50931.59,2026-05-15T02:00:00+05:30
ERP-R-001601,2026-05-14,South,Electronics,79145.56,90225.94,2026-05-15T02:00:00+05:30
ERP-R-001602,2026-05-14,South,Home,32202.64,36711.0,2026-05-15T02:00:00+05:30
ERP-R-001603,2026-05-14,East,Apparel,28757.4,32783.44,2026-05-15T02:00:00+05:30
ERP-R-001604,2026-05-14,East,Electronics,58830.83,67067.14,2026-05-15T02:00:00+05:30
ERP-R-001605,2026-05-14,East,Home,20071.43,22881.43,2026-05-15T02:00:00+05:30
ERP-R-001606,2026-05-14,West,Apparel,37743.34,43027.4,2026-05-15T02:00:00+05:30
ERP-R-001607,2026-05-14,West,Electronics,78555.5,89553.27,2026-05-15T02:00:00+05:30
ERP-R-001608,2026-05-14,West,Home,25546.29,29122.77,2026-05-15T02:00:00+05:30
ERP-R-001609,2026-05-15,North,Apparel,50413.57,57471.47,2026-05-16T02:00:00+05:30
ERP-R-001610,2026-05-15,North,Electronics,100984.45,115122.28,2026-05-16T02:00:00+05:30
ERP-R-001611,2026-05-15,North,Home,31465.47,35870.64,2026-05-16T02:00:00+05:30
ERP-R-001612,2026-05-15,South,Apparel,42251.96,48167.24,2026-05-16T02:00:00+05:30
ERP-R-001613,2026-05-15,South,Electronics,87051.48,99238.68,2026-05-16T02:00:00+05:30
ERP-R-001614,2026-05-15,South,Home,30679.19,34974.28,2026-05-16T02:00:00+05:30
ERP-R-001615,2026-05-15,East,Apparel,30784.08,35093.85,2026-05-16T02:00:00+05:30
ERP-R-001616,2026-05-15,East,Electronics,55787.92,63598.23,2026-05-16T02:00:00+05:30
ERP-R-001617,2026-05-15,East,Home,19859.61,22639.96,2026-05-16T02:00:00+05:30
ERP-R-001618,2026-05-15,West,Apparel,36748.35,41893.11,2026-05-16T02:00:00+05:30
ERP-R-001619,2026-05-15,West,Electronics,78896.28,89941.76,2026-05-16T02:00:00+05:30
ERP-R-001620,2026-05-15,West,Home,27507.02,31358.0,2026-05-16T02:00:00+05:30
